[PRODUCTS]
!PRODUCT_ID,!SKU,!MAIN_CATEGORY,!ADDITIONAL_CATEGORIES,!BRAND_ID,!NAME,!DESCRIPTION,!META_KEYWORDS,!META_DESCRIPTION,!META_TITLE,!PRICE,!LIST_PRICE,!WEIGHT,!IN_STOCK,!STATUS,!CLEAN_URL,!KEYWORDS
228,SKU2255,39,"8,37,39",2,"Five And Two Jewelry Naomi Gold-Plated Drop Hoop Earrings","<p>Modern + mini hoop earrings from Cali-based Five And Two Jewelry. Adorned with drop pendant detailing.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metal<br /><line-break>- Wipe clean</p><line-break>",,,,49.00,59,0.00,1000,1,Five-And-Two-Jewelry-Naomi-Gold-Plated-Drop-Hoop-Earrings,
229,SKU3657,39,"8,37,39",2,"GCDS Gold-Plated Logo Hoop Earrings","<p>Statement-making earrings from streetwear label GCDS. Topped with logo text detailing and finished with a secure closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metal<br /><line-break>- Wipe clean</p><line-break>",,,,79.00,129,0.00,1000,1,GCDS-Gold-Plated-Logo-Hoop-Earrings,
230,SKU9358,39,"8,37,39",4,"The Boyscouts Trail Pin Sterling Silver Earrings","<p>Sleek + minimalist earrings from The Boyscouts with a unique curved shape. Complete with a post back closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Sterling silver<br /><line-break>- Wipe clean</p><line-break>",,,,95.00,125,0.00,1000,1,The-Boyscouts-Trail-Pin-Sterling-Silver-Earrings,
231,SKU547,39,"8,37,39",4,"The Boyscouts Twist Hoop Earrings","<p>An update on the classic hoop earrings from The Boyscouts. Sleek silver silhouette with an open construction and complete with a twist detail.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Mixed metals<br /><line-break>- Wipe clean</p><line-break>",,,,199.00,139,0.00,1000,1,The-Boyscouts-Twist-Hoop-Earrings,
232,SKU336,39,"8,37,39",3,"The Boyscouts Phase S Sterling Silver Earrings","<p>Elegant + minimalist earrings from The Boyscouts featuring a hoop silhouette. Complete with a post-back closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Sterling silver<br /><line-break>- Wipe clean</p><line-break>",,,,115.00,135,0.00,1000,1,The-Boyscouts-Phase-S-Sterling-Silver-Earrings,
233,SKU5789,39,"8,37,39",3,"Estella Bartlett Rhinestone Gold-Plated Hoop Earrings","<p>Rhinestone gold plated hoop earrings from British jewellery label Estella Bartlett. Tiny hoops get the luxe treatment with stones at the front. With a hinged closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Mixed metals<br /><line-break>- Wipe Clean<br /><line-break>- Pierced earrings cannot be returned or exchanged due to hygiene reasons</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Drop: 1cm</p><line-break>",,,,29.00,39,0.00,1000,1,Estella-Bartlett-Rhinestone-Gold-Plated-Hoop-Earrings,
234,SKU754,39,"8,37,39",4,"Five And Two Jewelry Meredith Gold-Plated Hoop Earrings","<p>Essential chain look earrings in a hoop silhouette from Five And Two Jewelry. Open style finished with post back closures.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated stainless steel<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- 8 mm</p><line-break>",,,,69.00,79,0.00,1000,1,Five-And-Two-Jewelry-Meredith-Gold-Plated-Hoop-Earrings,
235,SKU4675,41,"8,37,41",3,"Five And Two Jewelry Alexa Gold-Plated Pendant Necklace","<p>Starburst pendant necklace from Five And Two Jewelry. Features a gold-tone construction with a thin chain + complete with an adjustable clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- 16k gold-plated metals<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Length: 44.5 cm<br /><line-break>- Extender: 5 cm</p><line-break>",,,,69.00,89,0.00,994,1,Five-And-Two-Jewelry-Alexa-Gold-Plated-Pendant-Necklace,
236,SKU335,41,"8,37,41",4,"Five And Two Jewelry Victoria Gold-Plated Charm Necklace","<p>Charm pendant necklace from Five And Two Jewelry. Features a gold-plated construction with an adjustable length chain.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated mixed metals<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Length: 44.5 cm<br /><line-break>- Extender: 5 cm</p><line-break>",,,,59.00,79,0.00,1000,1,Five-And-Two-Jewelry-Victoria-Gold-Plated-Charm-Necklace,
237,SKU2353,41,"8,37,41",3,"Five And Two Jewelry Celeste Gold-Plated Charm Necklace","<p><strong>Content + Care</strong><br /><line-break>- Gold-placed brass, copper, CZ<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Length: 44.5 cm<br /><line-break>- Extender: 5 cm</p><line-break>",,,,89.00,109,0.00,1000,1,Five-And-Two-Jewelry-Celeste-Gold-Plated-Charm-Necklace,
238,SKU464,41,"8,37,41",4,"Alex Monroe Baby Bee Necklace","<p>Sweet little bee necklace from London-based jewellery designer Alex Monroe. Features a bee pendant accent + complete with an adjustable clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Mixed metals<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Pendant size: 2.5 cm x 1.4 cm</p><line-break>",,,,0.00,229,259.00,1000,1,Alex-Monroe-Baby-Bee-Necklace,
239,SKU3536,41,"8,37,41",3,"Five And Two Jewelry Peyton Gold-Plated Necklace","<p>Double layer necklace from Cali-based Five And Two Jewelry. Gold chain look adorned with a mini dog tag pendant. Finished with an adjustable clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metals<br /><line-break>- Wipe clean</p><line-break>",,,,99.00,129,0.00,1000,1,Five-And-Two-Jewelry-Peyton-Gold-Plated-Necklace,
240,SKU1355,41,"8,37,41",4,"Five And Two Jewelry Penelope Gold-Plated Toggle Necklace","<p>Gold layering necklace from Cali-based Five And Two Jewelry. Adorned with a pendant and finished with a toggle closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metals<br /><line-break>- Wipe clean</p><line-break>",,,,89.00,109,0.00,1000,1,Five-And-Two-Jewelry-Penelope-Gold-Plated-Toggle-Necklace,
241,SKU366,41,"8,37,41",2,"Mirabelle Robin Charm Gold-Plated Necklace","<p>Find the song in your heart with this British-made gold-tone necklace from jewellery label Mirabelle. Features a robin charm to signify growth + renewal. Finished with a clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated brass<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Chain length: 45 cm<br /><line-break>- Pendant: 1 cm</p><line-break>",,,,89.00,109,0.00,1000,1,Mirabelle-Robin-Charm-Gold-Plated-Necklace,
242,SKU7632,41,"8,37,41",4,"Five And Two Jewelry Ash Gold-Plated Necklace","<p>Simple gold necklace from Cali-based Five And Two Jewelry that&#39;s perfect for layering. Wear as a necklace or a double wrap bracelet. Finished with a clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metal<br /><line-break>- Wipe clean</p><line-break>",,,,89.00,109,0.00,1000,1,Five-And-Two-Jewelry-Ash-Gold-Plated-Necklace,
243,SKU2753,41,"8,37,41",3,"Mirabelle Sitting Cat Charm Gold-Plated Necklace","<p>British-made necklace from jewellery label Mirabelle with a gold-plated construction. Features a sitting cat charm + finished with a clasp closure.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated brass<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Chain length: 45 cm</p><line-break>",,,,89.00,109,0.00,1000,1,Mirabelle-Sitting-Cat-Charm-Gold-Plated-Necklace,
244,SKU753,41,"8,37,41",4,"Rachel Jackson London Rave, Behave Gold Pendant Necklace","<p>Reversible pendant necklace by London-based jewellery designer Rachel Jackson topped with cheeky slogan engraving. Gold plated construction finished with an adjustable length chain.</p><line-break><line-break><p><strong>Content + Care</strong><br /><line-break>- Gold-plated metal<br /><line-break>- Wipe clean</p><line-break><line-break><p><strong>Size</strong><br /><line-break>- Pendant: 2 cm</p><line-break>",,,,89.00,139,0.00,1000,1,Rachel-Jackson-London-Rave-Behave-Gold-Pendant-Necklace,
245,SKU7642,40,"8,37,40",4,"Gold-tone bracelet","<ul><line-break>	<li>Chain link bracelet</li><line-break>	<li>Gold-tone</li><line-break>	<li>Brass</li><line-break>	<li>Magnetic clasp fastening</li><line-break>	<li>Imported</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Brass</p><line-break>",,,,89.00,109,0.00,1000,1,Gold-tone-bracelet,
246,SKU893,40,"8,37,40",3,"Silver-tone crystal bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Silver-tone</li><line-break>	<li>Cubic zirconia</li><line-break>	<li>Box clasp fastening</li><line-break>	<li>Imported</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Metal</p><line-break>",,,,89.00,109,0.00,1000,1,Silver-tone-crystal-bracelet,
247,SKU8357,40,"8,37,40",2,"Margaret 18-karat gold-plated sterling silver bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Sterling silver</li><line-break>	<li>Gold-plated</li><line-break>	<li>Lobster clasp fastening</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Silver</p><line-break>",,,,129.00,159,0.00,1000,1,Margaret-18-karat-gold-plated-sterling-silver-bracelet,
248,SKU8576,40,"8,37,40",3,"18-karat gold-plated sterling silver bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Sterling silver</li><line-break>	<li>Gold-plated</li><line-break>	<li>Tassels</li><line-break>	<li>Lobster clasp fastening</li><line-break></ul><line-break><line-break><p>Composition&nbsp;Metal, Plated gold</p><line-break>",,,,135.00,165,0.00,1000,1,18-karat-gold-plated-sterling-silver-bracelet,
249,SKU8457,40,"8,37,40",2,"Hammered gold-tone bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Gold-tone</li><line-break>	<li>Hammered</li><line-break>	<li>T-bar fastening</li><line-break>	<li>Imported</li><line-break></ul><line-break><line-break><p>Composition&nbsp;Metal</p><line-break>",,,,69.00,89,0.00,1000,1,Hammered-gold-tone-bracelet,
250,SKU466,40,"8,37,40",3,"Gold-tone finger bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Rose gold-tone</li><line-break>	<li>Designer stamp</li><line-break>	<li>Contrasting applications</li><line-break>	<li>Lobster clasp fastening</li><line-break>	<li>Imported</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Metal</p><line-break>",,,,89.00,109,0.00,1000,1,Gold-tone-finger-bracelet,
251,SKU3688,40,"8,37,40",4,"Sterling silver and 18-karat gold-plated bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Gold-plated</li><line-break>	<li>Sterling silver</li><line-break>	<li>Clasp fastening</li><line-break>	<li>This product is handmade and therefore may differ from that pictured</li><line-break></ul><line-break><line-break><p>Composition&nbsp;925/1000 silver, 18K gold plated</p><line-break>",,,,155.00,185,0.00,1000,1,Sterling-silver-and-18-karat-gold-plated-bracelet,
252,SKU3689,40,"8,37,40",4,"Fitzgerald Pyramid rhodium-plated crystal bracelet","<ul><line-break>	<li>Hand bracelet</li><line-break>	<li>Rhodium Plated</li><line-break>	<li>Cubic zirconia</li><line-break>	<li>Brass</li><line-break>	<li>Lobster clasp fastening</li><line-break>	<li>Imported</li><line-break></ul><line-break><line-break><p>Composition&nbsp;Brass, Rhodium, Cubic Zirconia</p><line-break>",,,,55.00,85,0.00,1000,1,Fitzgerald-Pyramid-rhodium-plated-crystal-bracelet,
253,SKU3573,40,"8,37,40",2,"Grid Work 14-karat gold-plated bracelet","<ul><line-break>	<li>Bracelet</li><line-break>	<li>Magnetic fastening</li><line-break>	<li>Imported</li><line-break>	<li>Gold-plated</li><line-break>	<li>14-karat gold</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Metal</p><line-break>",,,,75.00,95,0.00,1000,1,Grid-Work-14-karat-gold-plated-bracelet,
254,SKU2124,40,"8,37,40",2,"Silver-tone cuff","<ul><line-break>	<li>Cuff</li><line-break>	<li>Silver-tone</li><line-break>	<li>Slips on</li><line-break></ul><line-break><line-break><p>Composition&nbsp;100% Metal</p><line-break>",,,,139.00,189,0.00,1000,1,Silver-tone-cuff,
255,SKU3125,42,"8,37,42",4,"Wholesale Natural Gemstone Round Spacer Loose Beads 4MM 6MM 8MM 10MM 12MM","<p>&ldquo;Brand New, SPECIAL OFFER FOR BULK ORDER! ORDER 10 PACKS GET 1 PACK FOR FREE!&rdquo;</p><line-break>",,,,1.00,2,0.00,1000,1,Wholesale-Natural-Gemstone-Round-Spacer-Loose-Beads-4MM-6MM-8MM-10MM-12MM,
256,SKU3676,42,"8,37,42",2,"4 6 8 10mm Lot Bulk Natural Stone Lava Loose Beads DIY Bracelet Jewelry Necklace","<h1><span style=""font-size:14px"">4 6 8 10mm Lot Bulk Natural Stone Lava Loose Beads DIY Bracelet Jewelry Necklace</span></h1><line-break>",,,,0.99,2,0.00,1000,1,4-6-8-10mm-Lot-Bulk-Natural-Stone-Lava-Loose-Beads-DIY-Bracelet-Jewelry-Necklace,
257,SKU346,42,"8,37,42",4,"New 6*8mm 70PC Faceted purple Rondelle glass Crystal Beads","<p>New 6*8mm 70PC Faceted purple Rondelle glass Crystal Beads</p><line-break>",,,,1.00,2,0.00,1000,1,New-6-8mm-70PC-Faceted-purple-Rondelle-glass-Crystal-Beads,
258,SKU386,42,"8,37,42",4,"Wholesale DIY Jewelry Faceted 70pcs 6*8mm Red AB Rondelle glass Crystal Beads","<h1><span style=""font-size:12px"">Wholesale DIY Jewelry Faceted 70pcs 6*8mm Red AB Rondelle glass Crystal Beads</span></h1><line-break>",,,,1.00,2,0.00,1000,1,Wholesale-DIY-Jewelry-Faceted-70pcs-6-8mm-Red-AB-Rondelle-glass-Crystal-Beads,
259,SKU3582,42,"8,37,42",4,"Natural Gemstone Hematite Smooth Faceted Round Charm Bracelet Spacer Beads","<h1><span style=""font-size:12px"">Natural Gemstone Hematite Smooth Faceted Round Charm Bracelet Spacer Beads</span></h1><line-break>",,,,2.00,3,0.00,1000,1,Natural-Gemstone-Hematite-Smooth-Faceted-Round-Charm-Bracelet-Spacer-Beads,
260,SKU834812,42,"8,37,42",4,"100Pcs Howlite Turquoise Gemme Rond Libre Perles Bijoux 4 6 8 10 12 mm","<h1><span style=""font-size:12px"">100Pcs Howlite Turquoise Gemme Rond Libre Perles Bijoux 4 6 8 10 12 <strong>mm</strong></span></h1><line-break>",,,,2.00,3,0.00,153,1,100Pcs-Howlite-Turquoise-Gemme-Rond-Libre-Perles-Bijoux-4-6-8-10-12-mm,
261,SKU3252,42,"8,37,42",3,"Natural Gemstone Tiger's Eye Round Spacer Loose Beads 4mm 6mm 8mm 15.5"" Strand","<h1><span style=""font-size:12px"">Natural Gemstone Tiger&#39;s Eye Round Spacer Loose Beads 4mm 6mm 8mm 15.5"" Strand</span></h1><line-break>",,,,2.00,3,0.00,1000,1,Natural-Gemstone-Tiger-s-Eye-Round-Spacer-Loose-Beads-4mm-6mm-8mm-15.5-Strand,
263,SKU24245,42,"8,37,42",3,"4mm, 6mm, 8mm ,10mm Quality Acrylic Stardust Round Spacer Loose Beads","<h1><span style=""font-size:12px"">4mm, 6mm, 8mm ,10mm Quality Acrylic Stardust Round Spacer Loose Beads</span></h1><line-break>",,,,1.00,1,0.00,1000,1,,
264,SKU5489,42,"8,37,42",3,"20-100Pcs Top Quality Czech Crystal Faceted Rondelle Spacer Beads 6MM 8MM 10MM","<h1><span style=""font-size:12px"">20-100Pcs Top Quality Czech Crystal Faceted Rondelle Spacer Beads 6MM 8MM 10MM</span></h1><line-break>",,,,2.00,3,0.00,1000,1,20-100Pcs-Top-Quality-Czech-Crystal-Faceted-Rondelle-Spacer-Beads-6MM-8MM-10MM,
265,SKU9356,42,"8,37,42",3,"Hot Sale Wholesale 100-1000pcs 4-6mm Crystal 5301# Bicone Acrylic Shiny Beads","<h1><span style=""font-size:12px"">Hot Sale Wholesale 100-1000pcs 4-6mm Crystal 5301# Bicone Acrylic Shiny Beads</span></h1><line-break>",,,,1.00,3,0.00,1000,1,Hot-Sale-Wholesale-100-1000pcs-4-6mm-Crystal-5301-Bicone-Acrylic-Shiny-Beads,

